,Run,Gen,PC,Score,Score4
0,61.0,1.0,0.0,0.766,0.835
1,61.0,1.0,1.0,0.562,0.665
2,61.0,1.0,2.0,0.542,0.66
3,61.0,2.0,0.0,0.764,0.875
4,61.0,2.0,1.0,0.584,0.675
5,61.0,2.0,2.0,0.556,0.62
6,61.0,3.0,0.0,0.756,0.84
7,61.0,3.0,1.0,0.576,0.65
8,61.0,3.0,2.0,0.572,0.635
9,61.0,4.0,0.0,0.754,0.845
10,61.0,4.0,1.0,0.598,0.665
11,61.0,4.0,2.0,0.57,0.625
12,61.0,5.0,0.0,0.7,0.815
13,61.0,5.0,1.0,0.604,0.685
14,61.0,5.0,2.0,0.58,0.66
15,61.0,6.0,0.0,0.722,0.8
16,61.0,6.0,1.0,0.618,0.695
17,61.0,6.0,2.0,0.594,0.7
18,61.0,7.0,0.0,0.696,0.795
19,61.0,7.0,1.0,0.584,0.635
20,61.0,7.0,2.0,0.576,0.645
21,61.0,8.0,0.0,0.788,0.83
22,61.0,8.0,1.0,0.612,0.66
23,61.0,8.0,2.0,0.54,0.59
24,61.0,9.0,0.0,0.784,0.855
25,61.0,9.0,1.0,0.616,0.67
26,61.0,9.0,2.0,0.548,0.62
27,61.0,10.0,0.0,0.77,0.87
28,61.0,10.0,1.0,0.598,0.7
29,61.0,10.0,2.0,0.574,0.62
30,61.0,11.0,0.0,0.748,0.85
31,61.0,11.0,1.0,0.584,0.67
32,61.0,11.0,2.0,0.564,0.625
33,61.0,12.0,0.0,0.77,0.855
34,61.0,12.0,1.0,0.566,0.635
35,61.0,12.0,2.0,0.578,0.645
36,61.0,13.0,0.0,0.788,0.95
37,61.0,13.0,1.0,0.568,0.66
38,61.0,13.0,2.0,0.584,0.65
39,61.0,14.0,0.0,0.83,0.965
40,61.0,14.0,1.0,0.546,0.62
41,61.0,14.0,2.0,0.57,0.64
42,61.0,15.0,0.0,0.808,0.965
43,61.0,15.0,1.0,0.556,0.62
44,61.0,15.0,2.0,0.58,0.67
45,61.0,16.0,0.0,0.77,0.925
46,61.0,16.0,1.0,0.574,0.655
47,61.0,16.0,2.0,0.578,0.68
48,61.0,17.0,0.0,0.778,0.955
49,61.0,17.0,1.0,0.594,0.7
50,61.0,17.0,2.0,0.582,0.695
51,61.0,18.0,0.0,0.746,0.885
52,61.0,18.0,1.0,0.57,0.65
53,61.0,18.0,2.0,0.538,0.625
54,61.0,19.0,0.0,0.706,0.84
55,61.0,19.0,1.0,0.586,0.665
56,61.0,19.0,2.0,0.582,0.67
57,61.0,20.0,0.0,0.754,0.92
58,61.0,20.0,1.0,0.598,0.71
59,61.0,20.0,2.0,0.566,0.67
60,61.0,21.0,0.0,0.746,0.955
