,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.61,0.715
1,91.0,1.0,1.0,0.59,0.68
2,91.0,1.0,2.0,0.626,0.675
3,91.0,2.0,0.0,0.616,0.715
4,91.0,2.0,1.0,0.596,0.7
5,91.0,2.0,2.0,0.608,0.685
6,91.0,3.0,0.0,0.604,0.66
7,91.0,3.0,1.0,0.596,0.665
8,91.0,3.0,2.0,0.616,0.705
9,91.0,4.0,0.0,0.612,0.68
10,91.0,4.0,1.0,0.612,0.67
11,91.0,4.0,2.0,0.604,0.72
12,91.0,5.0,0.0,0.62,0.695
13,91.0,5.0,1.0,0.6,0.665
14,91.0,5.0,2.0,0.6,0.745
15,91.0,6.0,0.0,0.618,0.695
16,91.0,6.0,1.0,0.598,0.68
17,91.0,6.0,2.0,0.578,0.735
18,91.0,7.0,0.0,0.618,0.7
19,91.0,7.0,1.0,0.61,0.675
20,91.0,7.0,2.0,0.582,0.735
21,91.0,8.0,0.0,0.602,0.68
22,91.0,8.0,1.0,0.598,0.675
23,91.0,8.0,2.0,0.582,0.76
24,91.0,9.0,0.0,0.6,0.685
25,91.0,9.0,1.0,0.612,0.695
26,91.0,9.0,2.0,0.556,0.72
27,91.0,10.0,0.0,0.604,0.695
28,91.0,10.0,1.0,0.604,0.685
29,91.0,10.0,2.0,0.532,0.67
30,91.0,11.0,0.0,0.598,0.68
31,91.0,11.0,1.0,0.614,0.675
32,91.0,11.0,2.0,0.558,0.695
33,91.0,12.0,0.0,0.604,0.7
34,91.0,12.0,1.0,0.62,0.69
35,91.0,12.0,2.0,0.568,0.69
36,91.0,13.0,0.0,0.628,0.715
37,91.0,13.0,1.0,0.604,0.68
38,91.0,13.0,2.0,0.556,0.675
39,91.0,14.0,0.0,0.646,0.725
40,91.0,14.0,1.0,0.614,0.705
41,91.0,14.0,2.0,0.586,0.68
42,91.0,15.0,0.0,0.656,0.76
43,91.0,15.0,1.0,0.604,0.7
44,91.0,15.0,2.0,0.588,0.685
45,91.0,16.0,0.0,0.644,0.755
46,91.0,16.0,1.0,0.612,0.685
47,91.0,16.0,2.0,0.62,0.675
48,91.0,17.0,0.0,0.624,0.75
49,91.0,17.0,1.0,0.624,0.69
50,91.0,17.0,2.0,0.6,0.67
51,91.0,18.0,0.0,0.614,0.735
52,91.0,18.0,1.0,0.602,0.69
53,91.0,18.0,2.0,0.598,0.68
54,91.0,19.0,0.0,0.604,0.74
55,91.0,19.0,1.0,0.604,0.675
56,91.0,19.0,2.0,0.552,0.66
57,91.0,20.0,0.0,0.576,0.69
58,91.0,20.0,1.0,0.62,0.685
59,91.0,20.0,2.0,0.588,0.675
60,91.0,21.0,0.0,0.572,0.68
61,91.0,21.0,1.0,0.632,0.71
62,91.0,21.0,2.0,0.58,0.645
63,91.0,22.0,0.0,0.568,0.65
64,91.0,22.0,1.0,0.648,0.725
65,91.0,22.0,2.0,0.584,0.635
66,91.0,23.0,0.0,0.566,0.65
67,91.0,23.0,1.0,0.642,0.73
68,91.0,23.0,2.0,0.57,0.615
69,91.0,24.0,0.0,0.566,0.635
70,91.0,24.0,1.0,0.646,0.745
71,91.0,24.0,2.0,0.566,0.62
72,91.0,25.0,0.0,0.57,0.635
73,91.0,25.0,1.0,0.626,0.75
74,91.0,25.0,2.0,0.57,0.62
75,91.0,26.0,0.0,0.562,0.63
76,91.0,26.0,1.0,0.626,0.765
77,91.0,26.0,2.0,0.558,0.595
78,91.0,27.0,0.0,0.564,0.63
79,91.0,27.0,1.0,0.624,0.745
80,91.0,27.0,2.0,0.56,0.58
81,91.0,28.0,0.0,0.554,0.62
82,91.0,28.0,1.0,0.614,0.725
83,91.0,28.0,2.0,0.578,0.585
84,91.0,29.0,0.0,0.56,0.615
85,91.0,29.0,1.0,0.612,0.73
86,91.0,29.0,2.0,0.564,0.585
87,91.0,30.0,0.0,0.564,0.625
88,91.0,30.0,1.0,0.616,0.74
89,91.0,30.0,2.0,0.572,0.545
90,91.0,31.0,0.0,0.564,0.59
91,91.0,31.0,1.0,0.632,0.765
92,91.0,31.0,2.0,0.568,0.53
93,91.0,32.0,0.0,0.56,0.585
94,91.0,32.0,1.0,0.632,0.79
95,91.0,32.0,2.0,0.568,0.52
96,91.0,33.0,0.0,0.588,0.595
97,91.0,33.0,1.0,0.624,0.8
98,91.0,33.0,2.0,0.576,0.535
99,91.0,34.0,0.0,0.598,0.605
100,91.0,34.0,1.0,0.626,0.825
101,91.0,34.0,2.0,0.57,0.565
102,91.0,35.0,0.0,0.594,0.595
103,91.0,35.0,1.0,0.63,0.805
104,91.0,35.0,2.0,0.582,0.575
105,91.0,36.0,0.0,0.61,0.6
106,91.0,36.0,1.0,0.626,0.815
107,91.0,36.0,2.0,0.57,0.575
108,91.0,37.0,0.0,0.596,0.625
109,91.0,37.0,1.0,0.612,0.83
110,91.0,37.0,2.0,0.556,0.61
111,91.0,38.0,0.0,0.6,0.62
112,91.0,38.0,1.0,0.62,0.84
113,91.0,38.0,2.0,0.548,0.63
114,91.0,39.0,0.0,0.606,0.615
115,91.0,39.0,1.0,0.638,0.85
116,91.0,39.0,2.0,0.562,0.61
117,91.0,40.0,0.0,0.626,0.63
118,91.0,40.0,1.0,0.646,0.86
119,91.0,40.0,2.0,0.542,0.615
120,91.0,41.0,0.0,0.62,0.625
121,91.0,41.0,1.0,0.656,0.86
122,91.0,41.0,2.0,0.552,0.64
123,91.0,42.0,0.0,0.616,0.61
124,91.0,42.0,1.0,0.64,0.835
125,91.0,42.0,2.0,0.54,0.625
126,91.0,43.0,0.0,0.604,0.625
127,91.0,43.0,1.0,0.636,0.84
128,91.0,43.0,2.0,0.532,0.62
129,91.0,44.0,0.0,0.61,0.63
130,91.0,44.0,1.0,0.666,0.855
131,91.0,44.0,2.0,0.542,0.635
132,91.0,45.0,0.0,0.604,0.62
133,91.0,45.0,1.0,0.656,0.86
134,91.0,45.0,2.0,0.544,0.66
135,91.0,46.0,0.0,0.602,0.645
136,91.0,46.0,1.0,0.658,0.865
137,91.0,46.0,2.0,0.53,0.625
138,91.0,47.0,0.0,0.608,0.62
139,91.0,47.0,1.0,0.664,0.855
140,91.0,47.0,2.0,0.508,0.625
141,91.0,48.0,0.0,0.626,0.645
142,91.0,48.0,1.0,0.682,0.87
143,91.0,48.0,2.0,0.49,0.655
144,91.0,49.0,0.0,0.638,0.665
145,91.0,49.0,1.0,0.69,0.875
146,91.0,49.0,2.0,0.49,0.67
147,91.0,50.0,0.0,0.638,0.63
148,91.0,50.0,1.0,0.702,0.875
149,91.0,50.0,2.0,0.494,0.685
150,91.0,51.0,0.0,0.634,0.635
151,91.0,51.0,1.0,0.702,0.88
152,91.0,51.0,2.0,0.486,0.71
153,91.0,52.0,0.0,0.636,0.63
154,91.0,52.0,1.0,0.7,0.86
155,91.0,52.0,2.0,0.48,0.735
156,91.0,53.0,0.0,0.622,0.61
157,91.0,53.0,1.0,0.682,0.835
158,91.0,53.0,2.0,0.494,0.75
159,91.0,54.0,0.0,0.636,0.635
160,91.0,54.0,1.0,0.688,0.835
161,91.0,54.0,2.0,0.496,0.77
162,91.0,55.0,0.0,0.644,0.66
163,91.0,55.0,1.0,0.66,0.805
164,91.0,55.0,2.0,0.504,0.815
165,91.0,56.0,0.0,0.664,0.67
166,91.0,56.0,1.0,0.68,0.815
167,91.0,56.0,2.0,0.496,0.81
168,91.0,57.0,0.0,0.65,0.645
169,91.0,57.0,1.0,0.666,0.82
170,91.0,57.0,2.0,0.518,0.805
171,91.0,58.0,0.0,0.66,0.66
172,91.0,58.0,1.0,0.66,0.83
173,91.0,58.0,2.0,0.516,0.845
174,91.0,59.0,0.0,0.662,0.665
175,91.0,59.0,1.0,0.67,0.82
176,91.0,59.0,2.0,0.522,0.825
177,91.0,60.0,0.0,0.68,0.69
178,91.0,60.0,1.0,0.656,0.795
179,91.0,60.0,2.0,0.524,0.795
180,91.0,61.0,0.0,0.686,0.695
181,91.0,61.0,1.0,0.682,0.805
182,91.0,61.0,2.0,0.514,0.805
183,91.0,62.0,0.0,0.69,0.69
184,91.0,62.0,1.0,0.67,0.78
185,91.0,62.0,2.0,0.51,0.78
186,91.0,63.0,0.0,0.696,0.69
187,91.0,63.0,1.0,0.64,0.74
188,91.0,63.0,2.0,0.544,0.775
189,91.0,64.0,0.0,0.69,0.68
190,91.0,64.0,1.0,0.634,0.74
191,91.0,64.0,2.0,0.546,0.785
192,91.0,65.0,0.0,0.682,0.675
193,91.0,65.0,1.0,0.622,0.735
194,91.0,65.0,2.0,0.558,0.8
195,91.0,66.0,0.0,0.69,0.69
196,91.0,66.0,1.0,0.626,0.725
197,91.0,66.0,2.0,0.558,0.82
198,91.0,67.0,0.0,0.702,0.705
199,91.0,67.0,1.0,0.614,0.7
200,91.0,67.0,2.0,0.558,0.845
201,91.0,68.0,0.0,0.694,0.705
202,91.0,68.0,1.0,0.618,0.71
203,91.0,68.0,2.0,0.554,0.835
204,91.0,69.0,0.0,0.72,0.745
205,91.0,69.0,1.0,0.62,0.675
206,91.0,69.0,2.0,0.552,0.82
207,91.0,70.0,0.0,0.728,0.765
208,91.0,70.0,1.0,0.632,0.685
209,91.0,70.0,2.0,0.548,0.79
210,91.0,71.0,0.0,0.722,0.79
211,91.0,71.0,1.0,0.638,0.68
212,91.0,71.0,2.0,0.546,0.77
213,91.0,72.0,0.0,0.728,0.84
214,91.0,72.0,1.0,0.632,0.64
215,91.0,72.0,2.0,0.544,0.76
216,91.0,73.0,0.0,0.736,0.865
217,91.0,73.0,1.0,0.624,0.625
218,91.0,73.0,2.0,0.544,0.755
219,91.0,74.0,0.0,0.736,0.865
220,91.0,74.0,1.0,0.632,0.625
221,91.0,74.0,2.0,0.544,0.75
222,91.0,75.0,0.0,0.746,0.885
223,91.0,75.0,1.0,0.622,0.605
224,91.0,75.0,2.0,0.538,0.74
225,91.0,76.0,0.0,0.742,0.885
226,91.0,76.0,1.0,0.578,0.58
227,91.0,76.0,2.0,0.566,0.755
228,91.0,77.0,0.0,0.752,0.875
229,91.0,77.0,1.0,0.572,0.58
230,91.0,77.0,2.0,0.58,0.795
231,91.0,78.0,0.0,0.76,0.9
232,91.0,78.0,1.0,0.584,0.58
233,91.0,78.0,2.0,0.58,0.765
234,91.0,79.0,0.0,0.75,0.905
235,91.0,79.0,1.0,0.574,0.595
236,91.0,79.0,2.0,0.582,0.81
237,91.0,80.0,0.0,0.75,0.9
238,91.0,80.0,1.0,0.57,0.59
239,91.0,80.0,2.0,0.586,0.815
240,91.0,81.0,0.0,0.758,0.905
241,91.0,81.0,1.0,0.57,0.585
242,91.0,81.0,2.0,0.586,0.815
243,91.0,82.0,0.0,0.77,0.91
244,91.0,82.0,1.0,0.574,0.585
245,91.0,82.0,2.0,0.582,0.82
246,91.0,83.0,0.0,0.77,0.905
247,91.0,83.0,1.0,0.582,0.585
248,91.0,83.0,2.0,0.578,0.815
249,91.0,84.0,0.0,0.78,0.92
250,91.0,84.0,1.0,0.576,0.58
251,91.0,84.0,2.0,0.58,0.83
252,91.0,85.0,0.0,0.802,0.955
253,91.0,85.0,1.0,0.582,0.55
254,91.0,85.0,2.0,0.586,0.865
255,91.0,86.0,0.0,0.818,0.955
