,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.602,0.655
1,91.0,1.0,1.0,0.606,0.695
2,91.0,1.0,2.0,0.598,0.695
3,91.0,2.0,0.0,0.598,0.6
4,91.0,2.0,1.0,0.606,0.67
5,91.0,2.0,2.0,0.578,0.675
6,91.0,3.0,0.0,0.612,0.655
7,91.0,3.0,1.0,0.568,0.65
8,91.0,3.0,2.0,0.556,0.63
9,91.0,4.0,0.0,0.634,0.655
10,91.0,4.0,1.0,0.578,0.65
11,91.0,4.0,2.0,0.57,0.62
12,91.0,5.0,0.0,0.622,0.67
13,91.0,5.0,1.0,0.61,0.7
14,91.0,5.0,2.0,0.578,0.645
15,91.0,6.0,0.0,0.644,0.715
16,91.0,6.0,1.0,0.632,0.7
17,91.0,6.0,2.0,0.604,0.685
18,91.0,7.0,0.0,0.688,0.77
19,91.0,7.0,1.0,0.6,0.68
20,91.0,7.0,2.0,0.628,0.675
21,91.0,8.0,0.0,0.684,0.755
22,91.0,8.0,1.0,0.608,0.7
23,91.0,8.0,2.0,0.624,0.68
24,91.0,9.0,0.0,0.692,0.78
25,91.0,9.0,1.0,0.612,0.675
26,91.0,9.0,2.0,0.624,0.685
27,91.0,10.0,0.0,0.692,0.765
28,91.0,10.0,1.0,0.588,0.655
29,91.0,10.0,2.0,0.62,0.685
30,91.0,11.0,0.0,0.684,0.8
31,91.0,11.0,1.0,0.596,0.665
32,91.0,11.0,2.0,0.612,0.67
33,91.0,12.0,0.0,0.698,0.825
34,91.0,12.0,1.0,0.63,0.68
35,91.0,12.0,2.0,0.586,0.64
36,91.0,13.0,0.0,0.682,0.81
37,91.0,13.0,1.0,0.642,0.725
38,91.0,13.0,2.0,0.57,0.645
39,91.0,14.0,0.0,0.696,0.815
40,91.0,14.0,1.0,0.652,0.74
41,91.0,14.0,2.0,0.568,0.655
42,91.0,15.0,0.0,0.696,0.81
43,91.0,15.0,1.0,0.64,0.73
44,91.0,15.0,2.0,0.564,0.665
45,91.0,16.0,0.0,0.7,0.805
46,91.0,16.0,1.0,0.644,0.74
47,91.0,16.0,2.0,0.54,0.66
48,91.0,17.0,0.0,0.706,0.81
49,91.0,17.0,1.0,0.634,0.735
50,91.0,17.0,2.0,0.546,0.64
51,91.0,18.0,0.0,0.684,0.785
52,91.0,18.0,1.0,0.628,0.73
53,91.0,18.0,2.0,0.544,0.665
54,91.0,19.0,0.0,0.708,0.785
55,91.0,19.0,1.0,0.612,0.735
56,91.0,19.0,2.0,0.548,0.665
57,91.0,20.0,0.0,0.708,0.79
58,91.0,20.0,1.0,0.636,0.75
59,91.0,20.0,2.0,0.568,0.67
60,91.0,21.0,0.0,0.708,0.81
61,91.0,21.0,1.0,0.64,0.76
62,91.0,21.0,2.0,0.576,0.67
63,91.0,22.0,0.0,0.716,0.805
64,91.0,22.0,1.0,0.62,0.73
65,91.0,22.0,2.0,0.572,0.665
66,91.0,23.0,0.0,0.72,0.805
67,91.0,23.0,1.0,0.604,0.715
68,91.0,23.0,2.0,0.528,0.625
69,91.0,24.0,0.0,0.714,0.785
70,91.0,24.0,1.0,0.602,0.7
71,91.0,24.0,2.0,0.53,0.655
72,91.0,25.0,0.0,0.716,0.785
73,91.0,25.0,1.0,0.588,0.675
74,91.0,25.0,2.0,0.532,0.655
75,91.0,26.0,0.0,0.73,0.81
76,91.0,26.0,1.0,0.578,0.665
77,91.0,26.0,2.0,0.518,0.625
78,91.0,27.0,0.0,0.692,0.78
79,91.0,27.0,1.0,0.596,0.7
80,91.0,27.0,2.0,0.536,0.64
81,91.0,28.0,0.0,0.692,0.79
82,91.0,28.0,1.0,0.592,0.705
83,91.0,28.0,2.0,0.544,0.65
84,91.0,29.0,0.0,0.68,0.775
85,91.0,29.0,1.0,0.596,0.695
86,91.0,29.0,2.0,0.548,0.645
87,91.0,30.0,0.0,0.66,0.76
88,91.0,30.0,1.0,0.596,0.655
89,91.0,30.0,2.0,0.536,0.615
90,91.0,31.0,0.0,0.662,0.775
91,91.0,31.0,1.0,0.59,0.65
92,91.0,31.0,2.0,0.55,0.64
93,91.0,32.0,0.0,0.67,0.755
94,91.0,32.0,1.0,0.578,0.645
95,91.0,32.0,2.0,0.558,0.655
96,91.0,33.0,0.0,0.664,0.77
97,91.0,33.0,1.0,0.568,0.65
98,91.0,33.0,2.0,0.588,0.675
99,91.0,34.0,0.0,0.658,0.76
100,91.0,34.0,1.0,0.554,0.645
101,91.0,34.0,2.0,0.582,0.67
102,91.0,35.0,0.0,0.648,0.755
103,91.0,35.0,1.0,0.56,0.66
104,91.0,35.0,2.0,0.6,0.67
105,91.0,36.0,0.0,0.67,0.77
106,91.0,36.0,1.0,0.562,0.655
107,91.0,36.0,2.0,0.594,0.655
108,91.0,37.0,0.0,0.662,0.79
109,91.0,37.0,1.0,0.566,0.66
110,91.0,37.0,2.0,0.614,0.635
111,91.0,38.0,0.0,0.658,0.76
112,91.0,38.0,1.0,0.574,0.68
113,91.0,38.0,2.0,0.602,0.635
114,91.0,39.0,0.0,0.652,0.72
115,91.0,39.0,1.0,0.564,0.685
116,91.0,39.0,2.0,0.604,0.655
117,91.0,40.0,0.0,0.644,0.725
118,91.0,40.0,1.0,0.56,0.7
119,91.0,40.0,2.0,0.596,0.665
120,91.0,41.0,0.0,0.648,0.73
121,91.0,41.0,1.0,0.56,0.71
122,91.0,41.0,2.0,0.6,0.655
123,91.0,42.0,0.0,0.642,0.725
124,91.0,42.0,1.0,0.55,0.695
125,91.0,42.0,2.0,0.59,0.65
126,91.0,43.0,0.0,0.634,0.71
127,91.0,43.0,1.0,0.562,0.695
128,91.0,43.0,2.0,0.574,0.62
129,91.0,44.0,0.0,0.626,0.7
130,91.0,44.0,1.0,0.562,0.69
131,91.0,44.0,2.0,0.578,0.64
132,91.0,45.0,0.0,0.638,0.71
133,91.0,45.0,1.0,0.566,0.695
134,91.0,45.0,2.0,0.578,0.66
135,91.0,46.0,0.0,0.644,0.705
136,91.0,46.0,1.0,0.58,0.675
137,91.0,46.0,2.0,0.568,0.62
138,91.0,47.0,0.0,0.636,0.7
139,91.0,47.0,1.0,0.584,0.66
140,91.0,47.0,2.0,0.576,0.635
141,91.0,48.0,0.0,0.64,0.72
142,91.0,48.0,1.0,0.572,0.665
143,91.0,48.0,2.0,0.576,0.625
144,91.0,49.0,0.0,0.656,0.725
145,91.0,49.0,1.0,0.584,0.68
146,91.0,49.0,2.0,0.58,0.61
147,91.0,50.0,0.0,0.652,0.695
148,91.0,50.0,1.0,0.588,0.68
149,91.0,50.0,2.0,0.564,0.6
150,91.0,51.0,0.0,0.636,0.67
151,91.0,51.0,1.0,0.6,0.72
152,91.0,51.0,2.0,0.556,0.575
153,91.0,52.0,0.0,0.64,0.69
154,91.0,52.0,1.0,0.608,0.735
155,91.0,52.0,2.0,0.568,0.585
156,91.0,53.0,0.0,0.638,0.695
157,91.0,53.0,1.0,0.614,0.77
158,91.0,53.0,2.0,0.562,0.575
159,91.0,54.0,0.0,0.634,0.68
160,91.0,54.0,1.0,0.634,0.78
161,91.0,54.0,2.0,0.554,0.58
162,91.0,55.0,0.0,0.626,0.64
163,91.0,55.0,1.0,0.63,0.79
164,91.0,55.0,2.0,0.554,0.58
165,91.0,56.0,0.0,0.626,0.65
166,91.0,56.0,1.0,0.626,0.775
167,91.0,56.0,2.0,0.558,0.58
168,91.0,57.0,0.0,0.632,0.655
169,91.0,57.0,1.0,0.616,0.775
170,91.0,57.0,2.0,0.568,0.595
171,91.0,58.0,0.0,0.638,0.65
172,91.0,58.0,1.0,0.614,0.76
173,91.0,58.0,2.0,0.558,0.585
174,91.0,59.0,0.0,0.638,0.645
175,91.0,59.0,1.0,0.614,0.76
176,91.0,59.0,2.0,0.546,0.585
177,91.0,60.0,0.0,0.626,0.635
178,91.0,60.0,1.0,0.63,0.775
179,91.0,60.0,2.0,0.554,0.605
180,91.0,61.0,0.0,0.616,0.61
181,91.0,61.0,1.0,0.608,0.73
182,91.0,61.0,2.0,0.56,0.62
183,91.0,62.0,0.0,0.618,0.625
184,91.0,62.0,1.0,0.602,0.72
185,91.0,62.0,2.0,0.554,0.615
186,91.0,63.0,0.0,0.624,0.625
187,91.0,63.0,1.0,0.616,0.735
188,91.0,63.0,2.0,0.544,0.605
189,91.0,64.0,0.0,0.6,0.6
190,91.0,64.0,1.0,0.612,0.725
191,91.0,64.0,2.0,0.552,0.615
192,91.0,65.0,0.0,0.596,0.615
193,91.0,65.0,1.0,0.624,0.75
194,91.0,65.0,2.0,0.56,0.615
195,91.0,66.0,0.0,0.588,0.625
196,91.0,66.0,1.0,0.64,0.755
197,91.0,66.0,2.0,0.572,0.635
198,91.0,67.0,0.0,0.59,0.635
199,91.0,67.0,1.0,0.63,0.74
200,91.0,67.0,2.0,0.582,0.63
201,91.0,68.0,0.0,0.578,0.62
202,91.0,68.0,1.0,0.63,0.745
203,91.0,68.0,2.0,0.586,0.615
204,91.0,69.0,0.0,0.564,0.6
205,91.0,69.0,1.0,0.628,0.74
206,91.0,69.0,2.0,0.596,0.615
207,91.0,70.0,0.0,0.558,0.595
208,91.0,70.0,1.0,0.638,0.76
209,91.0,70.0,2.0,0.582,0.62
210,91.0,71.0,0.0,0.562,0.595
211,91.0,71.0,1.0,0.634,0.765
212,91.0,71.0,2.0,0.57,0.62
213,91.0,72.0,0.0,0.554,0.59
214,91.0,72.0,1.0,0.646,0.77
215,91.0,72.0,2.0,0.582,0.615
216,91.0,73.0,0.0,0.56,0.595
217,91.0,73.0,1.0,0.64,0.765
218,91.0,73.0,2.0,0.58,0.6
219,91.0,74.0,0.0,0.554,0.585
220,91.0,74.0,1.0,0.658,0.795
221,91.0,74.0,2.0,0.578,0.605
222,91.0,75.0,0.0,0.564,0.62
223,91.0,75.0,1.0,0.648,0.785
224,91.0,75.0,2.0,0.584,0.59
225,91.0,76.0,0.0,0.562,0.615
226,91.0,76.0,1.0,0.658,0.79
227,91.0,76.0,2.0,0.59,0.605
228,91.0,77.0,0.0,0.558,0.615
229,91.0,77.0,1.0,0.658,0.8
230,91.0,77.0,2.0,0.578,0.605
231,91.0,78.0,0.0,0.56,0.595
232,91.0,78.0,1.0,0.66,0.795
233,91.0,78.0,2.0,0.596,0.63
234,91.0,79.0,0.0,0.578,0.62
235,91.0,79.0,1.0,0.65,0.775
236,91.0,79.0,2.0,0.594,0.63
237,91.0,80.0,0.0,0.578,0.625
238,91.0,80.0,1.0,0.67,0.82
239,91.0,80.0,2.0,0.582,0.635
240,91.0,81.0,0.0,0.57,0.615
241,91.0,81.0,1.0,0.658,0.805
242,91.0,81.0,2.0,0.602,0.635
243,91.0,82.0,0.0,0.59,0.63
244,91.0,82.0,1.0,0.634,0.785
245,91.0,82.0,2.0,0.61,0.65
246,91.0,83.0,0.0,0.59,0.635
247,91.0,83.0,1.0,0.646,0.81
248,91.0,83.0,2.0,0.61,0.66
249,91.0,84.0,0.0,0.584,0.63
250,91.0,84.0,1.0,0.636,0.815
251,91.0,84.0,2.0,0.612,0.67
252,91.0,85.0,0.0,0.584,0.63
253,91.0,85.0,1.0,0.624,0.8
254,91.0,85.0,2.0,0.616,0.675
255,91.0,86.0,0.0,0.576,0.625
256,91.0,86.0,1.0,0.624,0.795
257,91.0,86.0,2.0,0.62,0.68
258,91.0,87.0,0.0,0.588,0.62
259,91.0,87.0,1.0,0.628,0.785
260,91.0,87.0,2.0,0.616,0.69
261,91.0,88.0,0.0,0.586,0.625
262,91.0,88.0,1.0,0.642,0.795
263,91.0,88.0,2.0,0.602,0.68
264,91.0,89.0,0.0,0.598,0.63
265,91.0,89.0,1.0,0.638,0.795
266,91.0,89.0,2.0,0.622,0.7
267,91.0,90.0,0.0,0.594,0.625
268,91.0,90.0,1.0,0.646,0.815
269,91.0,90.0,2.0,0.622,0.715
270,91.0,91.0,0.0,0.588,0.62
271,91.0,91.0,1.0,0.652,0.82
272,91.0,91.0,2.0,0.628,0.71
273,91.0,92.0,0.0,0.586,0.62
274,91.0,92.0,1.0,0.662,0.83
275,91.0,92.0,2.0,0.63,0.7
276,91.0,93.0,0.0,0.578,0.61
277,91.0,93.0,1.0,0.67,0.85
278,91.0,93.0,2.0,0.638,0.71
279,91.0,94.0,0.0,0.584,0.61
280,91.0,94.0,1.0,0.672,0.845
281,91.0,94.0,2.0,0.628,0.715
282,91.0,95.0,0.0,0.59,0.635
283,91.0,95.0,1.0,0.666,0.87
284,91.0,95.0,2.0,0.63,0.72
285,91.0,96.0,0.0,0.592,0.63
286,91.0,96.0,1.0,0.664,0.87
287,91.0,96.0,2.0,0.632,0.72
288,91.0,97.0,0.0,0.598,0.63
289,91.0,97.0,1.0,0.662,0.86
290,91.0,97.0,2.0,0.626,0.715
291,91.0,98.0,0.0,0.588,0.62
292,91.0,98.0,1.0,0.656,0.865
293,91.0,98.0,2.0,0.616,0.725
294,91.0,99.0,0.0,0.588,0.62
295,91.0,99.0,1.0,0.656,0.865
296,91.0,99.0,2.0,0.616,0.725
297,91.0,100.0,0.0,0.59,0.6
298,91.0,100.0,1.0,0.662,0.86
299,91.0,100.0,2.0,0.61,0.715
300,91.0,101.0,0.0,0.596,0.615
301,91.0,101.0,1.0,0.664,0.865
302,91.0,101.0,2.0,0.604,0.715
303,91.0,102.0,0.0,0.596,0.615
304,91.0,102.0,1.0,0.664,0.865
305,91.0,102.0,2.0,0.604,0.715
306,91.0,103.0,0.0,0.596,0.63
307,91.0,103.0,1.0,0.664,0.865
308,91.0,103.0,2.0,0.6,0.71
309,91.0,104.0,0.0,0.61,0.625
310,91.0,104.0,1.0,0.662,0.84
311,91.0,104.0,2.0,0.606,0.72
312,91.0,105.0,0.0,0.604,0.62
313,91.0,105.0,1.0,0.664,0.845
314,91.0,105.0,2.0,0.612,0.73
315,91.0,106.0,0.0,0.606,0.62
316,91.0,106.0,1.0,0.658,0.845
317,91.0,106.0,2.0,0.614,0.735
318,91.0,107.0,0.0,0.61,0.62
319,91.0,107.0,1.0,0.646,0.815
320,91.0,107.0,2.0,0.622,0.735
321,91.0,108.0,0.0,0.598,0.61
322,91.0,108.0,1.0,0.646,0.815
323,91.0,108.0,2.0,0.622,0.735
324,91.0,109.0,0.0,0.602,0.615
325,91.0,109.0,1.0,0.642,0.8
326,91.0,109.0,2.0,0.622,0.725
327,91.0,110.0,0.0,0.594,0.61
328,91.0,110.0,1.0,0.642,0.805
329,91.0,110.0,2.0,0.634,0.725
330,91.0,111.0,0.0,0.596,0.615
331,91.0,111.0,1.0,0.64,0.805
332,91.0,111.0,2.0,0.628,0.725
333,91.0,112.0,0.0,0.58,0.615
334,91.0,112.0,1.0,0.648,0.815
335,91.0,112.0,2.0,0.62,0.71
336,91.0,113.0,0.0,0.59,0.61
337,91.0,113.0,1.0,0.642,0.805
338,91.0,113.0,2.0,0.626,0.71
339,91.0,114.0,0.0,0.6,0.615
340,91.0,114.0,1.0,0.64,0.805
341,91.0,114.0,2.0,0.624,0.71
342,91.0,115.0,0.0,0.606,0.62
