,Run,Gen,PC,Score,Score4
0,91.0,1.0,0.0,0.684,0.715
1,91.0,1.0,1.0,0.576,0.7
2,91.0,1.0,2.0,0.544,0.63
3,91.0,2.0,0.0,0.678,0.695
4,91.0,2.0,1.0,0.574,0.73
5,91.0,2.0,2.0,0.542,0.64
6,91.0,3.0,0.0,0.672,0.67
7,91.0,3.0,1.0,0.588,0.71
8,91.0,3.0,2.0,0.528,0.625
9,91.0,4.0,0.0,0.64,0.635
10,91.0,4.0,1.0,0.596,0.725
11,91.0,4.0,2.0,0.536,0.615
12,91.0,5.0,0.0,0.638,0.63
13,91.0,5.0,1.0,0.622,0.765
14,91.0,5.0,2.0,0.558,0.635
15,91.0,6.0,0.0,0.628,0.625
16,91.0,6.0,1.0,0.624,0.75
17,91.0,6.0,2.0,0.564,0.6
18,91.0,7.0,0.0,0.616,0.63
19,91.0,7.0,1.0,0.604,0.725
20,91.0,7.0,2.0,0.588,0.62
21,91.0,8.0,0.0,0.62,0.655
22,91.0,8.0,1.0,0.58,0.71
23,91.0,8.0,2.0,0.58,0.62
24,91.0,9.0,0.0,0.618,0.665
25,91.0,9.0,1.0,0.574,0.68
26,91.0,9.0,2.0,0.574,0.62
27,91.0,10.0,0.0,0.614,0.66
28,91.0,10.0,1.0,0.602,0.675
29,91.0,10.0,2.0,0.574,0.635
30,91.0,11.0,0.0,0.608,0.655
31,91.0,11.0,1.0,0.608,0.66
32,91.0,11.0,2.0,0.576,0.64
33,91.0,12.0,0.0,0.606,0.67
34,91.0,12.0,1.0,0.598,0.64
35,91.0,12.0,2.0,0.594,0.665
36,91.0,13.0,0.0,0.61,0.685
37,91.0,13.0,1.0,0.586,0.61
38,91.0,13.0,2.0,0.594,0.65
39,91.0,14.0,0.0,0.618,0.72
40,91.0,14.0,1.0,0.586,0.61
41,91.0,14.0,2.0,0.602,0.67
42,91.0,15.0,0.0,0.634,0.725
43,91.0,15.0,1.0,0.61,0.63
44,91.0,15.0,2.0,0.606,0.68
45,91.0,16.0,0.0,0.628,0.725
46,91.0,16.0,1.0,0.604,0.635
