,Run,Gen,PC,Score,Score4
0,81.0,1.0,0.0,0.604,0.815
1,81.0,1.0,1.0,0.82,0.92
2,81.0,1.0,2.0,0.524,0.495
3,81.0,2.0,0.0,0.56,0.76
4,81.0,2.0,1.0,0.796,0.895
5,81.0,2.0,2.0,0.56,0.585
6,81.0,3.0,0.0,0.588,0.72
7,81.0,3.0,1.0,0.716,0.775
8,81.0,3.0,2.0,0.576,0.645
9,81.0,4.0,0.0,0.626,0.66
10,81.0,4.0,1.0,0.602,0.665
11,81.0,4.0,2.0,0.586,0.61
12,81.0,5.0,0.0,0.642,0.66
13,81.0,5.0,1.0,0.61,0.65
14,81.0,5.0,2.0,0.594,0.67
15,81.0,6.0,0.0,0.634,0.67
16,81.0,6.0,1.0,0.574,0.655
17,81.0,6.0,2.0,0.582,0.645
18,81.0,7.0,0.0,0.582,0.59
19,81.0,7.0,1.0,0.61,0.69
20,81.0,7.0,2.0,0.594,0.63
21,81.0,8.0,0.0,0.598,0.615
22,81.0,8.0,1.0,0.578,0.655
23,81.0,8.0,2.0,0.582,0.58
24,81.0,9.0,0.0,0.616,0.69
25,81.0,9.0,1.0,0.584,0.685
26,81.0,9.0,2.0,0.572,0.65
27,81.0,10.0,0.0,0.664,0.715
28,81.0,10.0,1.0,0.576,0.66
29,81.0,10.0,2.0,0.58,0.64
30,81.0,11.0,0.0,0.686,0.75
31,81.0,11.0,1.0,0.562,0.63
32,81.0,11.0,2.0,0.578,0.645
33,81.0,12.0,0.0,0.708,0.745
34,81.0,12.0,1.0,0.56,0.66
35,81.0,12.0,2.0,0.584,0.645
36,81.0,13.0,0.0,0.712,0.725
37,81.0,13.0,1.0,0.588,0.59
38,81.0,13.0,2.0,0.636,0.72
39,81.0,14.0,0.0,0.67,0.63
40,81.0,14.0,1.0,0.566,0.655
41,81.0,14.0,2.0,0.618,0.67
42,81.0,15.0,0.0,0.702,0.66
43,81.0,15.0,1.0,0.566,0.695
44,81.0,15.0,2.0,0.618,0.66
45,81.0,16.0,0.0,0.766,0.74
46,81.0,16.0,1.0,0.562,0.62
47,81.0,16.0,2.0,0.574,0.64
48,81.0,17.0,0.0,0.746,0.73
49,81.0,17.0,1.0,0.59,0.59
50,81.0,17.0,2.0,0.598,0.615
51,81.0,18.0,0.0,0.766,0.72
52,81.0,18.0,1.0,0.53,0.555
53,81.0,18.0,2.0,0.602,0.65
54,81.0,19.0,0.0,0.782,0.73
55,81.0,19.0,1.0,0.598,0.61
56,81.0,19.0,2.0,0.582,0.605
57,81.0,20.0,0.0,0.732,0.665
58,81.0,20.0,1.0,0.56,0.56
59,81.0,20.0,2.0,0.652,0.655
60,81.0,21.0,0.0,0.744,0.69
61,81.0,21.0,1.0,0.552,0.55
62,81.0,21.0,2.0,0.636,0.685
63,81.0,22.0,0.0,0.728,0.695
64,81.0,22.0,1.0,0.556,0.635
65,81.0,22.0,2.0,0.588,0.625
66,81.0,23.0,0.0,0.722,0.655
67,81.0,23.0,1.0,0.57,0.625
68,81.0,23.0,2.0,0.57,0.62
69,81.0,24.0,0.0,0.786,0.71
70,81.0,24.0,1.0,0.55,0.61
71,81.0,24.0,2.0,0.606,0.63
72,81.0,25.0,0.0,0.802,0.79
73,81.0,25.0,1.0,0.558,0.56
74,81.0,25.0,2.0,0.59,0.59
75,81.0,26.0,0.0,0.838,0.88
76,81.0,26.0,1.0,0.534,0.53
77,81.0,26.0,2.0,0.57,0.585
78,81.0,27.0,0.0,0.844,0.9
79,81.0,27.0,1.0,0.572,0.535
80,81.0,27.0,2.0,0.552,0.51
81,81.0,28.0,0.0,0.9,0.91
82,81.0,28.0,1.0,0.536,0.585
83,81.0,28.0,2.0,0.532,0.51
84,81.0,29.0,0.0,0.924,0.935
85,81.0,29.0,1.0,0.524,0.56
86,81.0,29.0,2.0,0.536,0.52
87,81.0,30.0,0.0,0.934,0.975
88,81.0,30.0,1.0,0.53,0.585
89,81.0,30.0,2.0,0.53,0.54
90,81.0,31.0,0.0,0.928,0.98
91,81.0,31.0,1.0,0.552,0.57
92,81.0,31.0,2.0,0.536,0.56
93,81.0,32.0,0.0,0.976,0.995
94,81.0,32.0,1.0,0.512,0.625
95,81.0,32.0,2.0,0.508,0.5
96,81.0,33.0,0.0,0.984,1.0
97,81.0,33.0,1.0,0.516,0.595
98,81.0,33.0,2.0,0.512,0.52
99,81.0,34.0,0.0,0.99,1.0
100,81.0,34.0,1.0,0.502,0.58
101,81.0,34.0,2.0,0.502,0.505
102,81.0,35.0,0.0,0.996,1.0
103,81.0,35.0,1.0,0.504,0.62
104,81.0,35.0,2.0,0.504,0.51
105,81.0,36.0,0.0,0.998,1.0
106,81.0,36.0,1.0,0.502,0.665
107,81.0,36.0,2.0,0.502,0.505
108,81.0,37.0,0.0,0.988,1.0
109,81.0,37.0,1.0,0.508,0.65
110,81.0,37.0,2.0,0.492,0.48
111,81.0,38.0,0.0,0.998,1.0
112,81.0,38.0,1.0,0.502,0.685
113,81.0,38.0,2.0,0.498,0.495
114,81.0,39.0,0.0,0.994,1.0
115,81.0,39.0,1.0,0.506,0.595
116,81.0,39.0,2.0,0.502,0.505
117,81.0,40.0,0.0,0.998,1.0
118,81.0,40.0,1.0,0.502,0.655
119,81.0,40.0,2.0,0.498,0.495
120,81.0,41.0,0.0,1.0,1.0
121,81.0,41.0,1.0,0.5,0.62
122,81.0,41.0,2.0,0.5,0.5
123,81.0,42.0,0.0,1.0,1.0
124,81.0,42.0,1.0,0.5,0.74
125,81.0,42.0,2.0,0.5,0.5
126,81.0,43.0,0.0,1.0,1.0
127,81.0,43.0,1.0,0.5,0.72
128,81.0,43.0,2.0,0.5,0.5
129,81.0,44.0,0.0,1.0,1.0
130,81.0,44.0,1.0,0.5,0.73
131,81.0,44.0,2.0,0.5,0.5
132,81.0,45.0,0.0,1.0,1.0
133,81.0,45.0,1.0,0.5,0.74
134,81.0,45.0,2.0,0.5,0.5
135,81.0,46.0,0.0,1.0,1.0
136,81.0,46.0,1.0,0.5,0.75
137,81.0,46.0,2.0,0.5,0.5
138,81.0,47.0,0.0,1.0,1.0
139,81.0,47.0,1.0,0.5,0.75
140,81.0,47.0,2.0,0.5,0.5
141,81.0,48.0,0.0,1.0,1.0
142,81.0,48.0,1.0,0.5,0.75
143,81.0,48.0,2.0,0.5,0.5
144,81.0,49.0,0.0,1.0,1.0
145,81.0,49.0,1.0,0.5,0.75
146,81.0,49.0,2.0,0.5,0.5
147,81.0,50.0,0.0,1.0,1.0
148,81.0,50.0,1.0,0.5,0.75
149,81.0,50.0,2.0,0.5,0.5
150,81.0,51.0,0.0,1.0,1.0
151,81.0,51.0,1.0,0.5,0.75
152,81.0,51.0,2.0,0.5,0.5
153,81.0,52.0,0.0,1.0,1.0
154,81.0,52.0,1.0,0.5,0.75
155,81.0,52.0,2.0,0.5,0.5
156,81.0,53.0,0.0,1.0,1.0
157,81.0,53.0,1.0,0.5,0.75
158,81.0,53.0,2.0,0.5,0.5
159,81.0,54.0,0.0,1.0,1.0
160,81.0,54.0,1.0,0.5,0.75
161,81.0,54.0,2.0,0.5,0.5
162,81.0,55.0,0.0,1.0,1.0
163,81.0,55.0,1.0,0.5,0.75
164,81.0,55.0,2.0,0.5,0.5
165,81.0,56.0,0.0,1.0,1.0
166,81.0,56.0,1.0,0.5,0.75
167,81.0,56.0,2.0,0.5,0.5
168,81.0,57.0,0.0,1.0,1.0
169,81.0,57.0,1.0,0.5,0.75
170,81.0,57.0,2.0,0.5,0.5
171,81.0,58.0,0.0,1.0,1.0
172,81.0,58.0,1.0,0.5,0.75
173,81.0,58.0,2.0,0.5,0.5
174,81.0,59.0,0.0,1.0,1.0
175,81.0,59.0,1.0,0.5,0.73
176,81.0,59.0,2.0,0.5,0.5
177,81.0,60.0,0.0,1.0,1.0
178,81.0,60.0,1.0,0.5,0.73
179,81.0,60.0,2.0,0.5,0.5
180,81.0,61.0,0.0,1.0,1.0
