Run,Gen,F,1,2,3,4,5,6,7,8,9,10
13.0,0.0,38969084.0,2.164678692810876,-0.4420786232956928,-1.941569780147521,-2.0501977495801893,3.8381520472018806,-2.493857119318493,-0.3534578957719443,3.8644436384158034,3.852017204751652,-3.16054594343624
13.0,0.0,12036557.0,3.786381158253752,-0.2375711602918953,1.666909080066067,-4.683086111772743,4.477286508742472,2.363192408968735,-2.67509152528571,-1.4417180331636152,-0.8438697511719102,4.3344505883473055
13.0,0.0,8326326.5,4.997334963436153,3.9546972209761417,-0.022100143296293,0.8481843523601889,-3.359983418715963,-4.808094982057484,4.342821309071775,4.992219250946784,0.1014742876215564,-2.1664727149770933
13.0,0.0,7076756.0,-0.865455148251054,-0.1236598115577845,-2.586456495135689,-3.1129473027500736,0.903584965231376,1.5120717257266358,3.837790647844434,3.3816395661768954,-3.976051118574386,2.927148667952108
13.0,0.0,87928.0703125,1.1785892287940003,1.2786853853585232,0.9640756400161888,-0.8471002245427428,-3.538707410759466,-2.079601508377338,0.0130163309602018,1.4421614418398168,-3.16738751936618,-1.3367117227903695
13.0,0.0,4945069.0,-0.3500895606423402,-3.999535803850901,-0.6587868294775383,-1.824731036509108,4.655837884261796,-0.4870396406783106,0.2792731339487364,-4.997492078296028,-2.660142042141597,3.5655239120162623
13.0,0.0,5058723.0,3.1035875489165736,4.451288347623221,1.892765906799764,-2.7908125642221218,1.5901419307239264,-3.4898436424657624,1.4774822086408117,-2.323385351977592,0.3758578381978985,2.0390724764448827
13.0,0.0,34429184.0,2.574974401877585,-0.6040189674421494,3.7059108190092864,-2.3516019489665374,4.154288272431653,-1.595846469625318,-1.465072747186773,2.4349599983058763,0.961628391998448,-3.4470450381870164
13.0,0.0,5817985.5,0.2886014449005847,-2.384747927925908,4.475389294642186,-1.2584079059399365,-0.9245089134073085,1.7163121743109668,-4.832399472599885,-4.134014878388021,-3.513745014088386,-4.955134554241564
13.0,0.0,182584.625,-1.324295136692708,2.254171546973451,-4.340652483442784,-4.822204008677061,-4.876709260309754,-1.1583599323777545,-4.589516186328511,1.9982484539477463,4.212709571267105,-3.702118757548415
13.0,0.0,19254992.0,-3.2544265427861374,0.4847907823003794,-1.2051875050665952,-4.0164122764644565,-0.3538952976973748,-0.3935265018863347,-4.125008431160661,4.760915254624688,0.5848905891246714,0.724675993748666
13.0,0.0,22524060.0,-3.5297155771390187,-3.7491482432251937,-2.274720436085769,1.3337066538425375,-1.1201474079517857,-1.7847145436914342,-2.9032723367458595,1.3051983328849728,4.597287601454079,2.531092449859794
13.0,0.0,13380416.0,-4.445715365966372,-1.266179872395914,0.7792555611162584,1.0989133186798463,2.9128025381348,-1.3126001832277048,-3.8466640126718974,2.043743881940795,-2.4753836565420704,2.752385010498357
13.0,0.0,12669962.0,3.5267580417995408,-4.573719148297623,-4.084257463176169,2.93888043971425,4.330265462791802,-3.191610663238711,1.397400424692778,3.038988597250796,-4.706490484061617,-2.906306893619134
13.0,0.0,28213480.0,-4.09744248143873,-2.9583492224783345,0.3722113728104119,4.197289987626252,4.927125649510924,1.203385750912477,-0.5582822583015128,2.694844072797312,1.3541102798727156,3.2417573345233315
13.0,0.0,7509284.5,1.6971167811900596,1.9156071329540487,-1.178287856146127,-3.3504442822098275,0.7160092021970756,-0.0242692538708997,-2.222128400334694,3.7212519100594257,-4.00584199846946,3.742442474605616
13.0,0.0,731559.3125,-2.319073266634705,-1.6857142210458391,-2.930371991889904,2.0154035498588456,-1.439348580354865,0.7004352539742742,4.681865084500519,-0.7208003496034543,4.698004839482211,-1.9350012017205391
13.0,0.0,5077033.0,2.3168634106684003,4.101044308496304,4.611765733832293,-2.5487177419144875,-2.1315040744767453,0.431588788304702,4.098708402390937,2.911728682877982,2.952310503217231,-4.515853365889875
13.0,0.0,14123049.0,4.753820203233216,0.0759191732415454,-0.5134897599285315,4.213671626535195,-2.863272982075308,4.648462246194255,-0.7275283938872867,-4.768809177808457,1.0384677611446342,4.526093338383333
13.0,0.0,1282287.75,-2.968616143880532,0.3784746365346407,0.4545801528647217,-0.7225721069012234,3.7875987506213695,-4.271880509237539,-4.778434974197027,-3.271574830178371,-0.049127699058074,-4.223661141723804
13.0,0.0,11512327.0,-4.70787828470377,2.7671355176404377,3.3935079363352614,4.48947975852462,-2.285009564639701,4.272480748122776,4.457988838107639,-0.54939889469654,-3.239662558724846,0.8741523240605442
13.0,0.0,3367762.75,-0.4794993675326431,2.4321178095408698,2.90893506413561,-3.6238130467171503,2.527193692895647,3.5411685090886245,2.2502078546597204,3.403776908539492,-0.7966269052087256,-4.759683111780973
